;Unnamed: 0;filename;relative_path;GPU_opencv_Dlib;GPU_opencv_Facenet512;GPU_opencv_Facenet;GPU_opencv_ArcFace;GPU_opencv_OpenFace;GPU_opencv_DeepID;GPU_opencv_DeepFace;GPU_opencv_GhostFaceNet;GPU_opencv_sFace;GPU_ssd_Dlib;GPU_ssd_Facenet512;GPU_ssd_Facenet;GPU_ssd_ArcFace;GPU_ssd_OpenFace;GPU_ssd_DeepID;GPU_ssd_DeepFace;GPU_ssd_GhostFaceNet;GPU_ssd_sFace;GPU_dlib_Dlib;GPU_dlib_Facenet512;GPU_dlib_Facenet;GPU_dlib_ArcFace;GPU_dlib_OpenFace;GPU_dlib_DeepID;GPU_dlib_DeepFace;GPU_dlib_GhostFaceNet;GPU_dlib_sFace;GPU_mtcnn_Dlib;GPU_mtcnn_Facenet512;GPU_mtcnn_Facenet;GPU_mtcnn_ArcFace;GPU_mtcnn_OpenFace;GPU_mtcnn_DeepID;GPU_mtcnn_DeepFace;GPU_mtcnn_GhostFaceNet;GPU_mtcnn_sFace;GPU_retinaface_Dlib;GPU_retinaface_Facenet512;GPU_retinaface_Facenet;GPU_retinaface_ArcFace;GPU_retinaface_OpenFace;GPU_retinaface_DeepID;GPU_retinaface_DeepFace;GPU_retinaface_GhostFaceNet;GPU_retinaface_sFace;GPU_yolov8_Dlib;GPU_yolov8_Facenet512;GPU_yolov8_Facenet;GPU_yolov8_ArcFace;GPU_yolov8_OpenFace;GPU_yolov8_DeepID;GPU_yolov8_DeepFace;GPU_yolov8_GhostFaceNet;GPU_yolov8_sFace;GPU_yunet_Dlib;GPU_yunet_Facenet512;GPU_yunet_Facenet;GPU_yunet_ArcFace;GPU_yunet_OpenFace;GPU_yunet_DeepID;GPU_yunet_DeepFace;GPU_yunet_GhostFaceNet;GPU_yunet_sFace;GPU_fastmtcnn_Dlib;GPU_fastmtcnn_Facenet512;GPU_fastmtcnn_Facenet;GPU_fastmtcnn_ArcFace;GPU_fastmtcnn_OpenFace;GPU_fastmtcnn_DeepID;GPU_fastmtcnn_DeepFace;GPU_fastmtcnn_GhostFaceNet;GPU_fastmtcnn_sFace;image_size;image_width;image_height
10;10;011_7344ca35.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/011_7344ca35.jpg;;0.2464416359998722;0.240479915000833;0.145840582999881;0.1433597409995854;0.0978754269999626;;0.2163688019991241;;;0.1852905559990176;0.1894593849992816;0.1118821580002986;0.1215388620003068;0.0571287069997197;;0.163814564999484;;;;;;;;;;;;4.318056953999985;1.018854283998735;0.9654117230002156;1.0204706780004926;0.9891913650008064;;1.15215657599947;;;2.602390730999105;0.237996842000939;0.2815260239985946;0.1618024580002384;0.1311004440012766;;0.2257140410001739;;;;;;;;;;;;0.2027755330000218;0.162937036000585;0.1118164170002273;0.0906715519995486;0.0343985099989367;;0.1797215599999617;;;;;;;;;;;32706.0;474.0;527.0
11;11;012_cfcd4007.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/012_cfcd4007.jpg;;0.2564498020001338;0.2363448229989444;0.1462326999990182;0.1427444339988142;0.0986011370005144;;0.2065323229999194;;;0.192923103000794;0.2323789530000795;0.1326919809998799;0.1246925579998787;0.0805597220005438;;0.1679333989995939;;;;;;;;;;;;3.888889489000576;0.9826415669995184;0.9449922839994542;1.0265388940006233;1.0331081229996926;;1.1945533199996134;;;2.3977301329996408;0.2463127720002376;0.1788895829995453;0.1748895139990054;0.1265719559996796;;0.2308996609990572;;;;;;;;;;;;0.1976284840002335;0.1708107750000635;0.1086810489996423;0.0900706060001539;0.0356585879999329;;0.1328690070004086;;;;;;;;;;;26816.0;474.0;584.0
12;12;013_95ecbd39.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/013_95ecbd39.jpg;;0.2250340679984219;0.2338944950006407;0.1405415190001804;0.1351491860004898;0.0836508739994315;;0.1947533290003775;;;0.1954577440010325;0.245284544000242;0.1358258869986457;0.1099057179999363;0.0668704919989977;;0.1925253970002813;;;;;;;;;;;;1.3629766270005348;0.9310613620000368;0.9053194139996776;1.0041969739995693;0.8962650180001219;;1.122209990000556;;;0.2563728669992997;0.2474610539993591;0.1639150089995382;0.1682887370006938;0.1056997289997525;;0.2132440230016072;;;;;;;;;;;;0.1992066849998082;0.1820110050011862;0.0970442150010058;0.0901511129995924;0.039384677000271;;0.1450138480013265;;;;;;;;;;;19451.0;474.0;474.0
13;13;014_0d29db88.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/014_0d29db88.jpg;;0.3769672729995363;0.3915496420013369;0.2109468290000222;0.2036128359995928;0.0951029890002246;;0.3460550760009937;;;0.1990498650011432;0.2075957500001095;0.125630814998658;0.1095503440010361;0.0669441249992814;;0.1866819989991199;;;;;;;;;;;;3.5686417570013877;0.9513563979999162;0.9497468010013108;1.0682948429985115;1.0267407070004992;;1.1747046779983066;;;2.5044603669994103;0.2373038240002642;0.191160039999886;0.1673074939990328;0.1173665610003809;;0.223055051999836;;;;;;;;;;;;0.169619424999837;0.1715194390017131;0.1265468910005438;0.0983584240002528;0.066596364000361;;0.1418446059997222;;;;;;;;;;;27215.0;474.0;550.0
14;14;015_8bac79b5.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/015_8bac79b5.jpg;;0.2474844050011597;0.2644819360011752;0.1609193109998159;0.1557434110000031;0.1022126810003101;;0.2234083539988205;;;0.199749408999196;0.2093906500012963;0.1190914279995922;0.1201259850004135;0.075227070999972;;0.1669536930003232;;;;;;;;;;;;2.700246870999763;1.0311461360015528;1.0009943679997375;1.0313724940006068;0.9771648120004102;;1.2026571339993095;;;1.6686439489985787;0.2532447930007038;0.1870923729984497;0.1795621390010637;0.1239586589999817;;0.228920895999181;;;;;;;;;;;;0.1681844499998988;0.1713761949995387;0.0998114069989242;0.0853266520007309;0.0489580049998039;;0.1477659820011467;;;;;;;;;;;47791.0;474.0;581.0
15;15;016_8945d6ca.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/016_8945d6ca.jpg;;0.2693319099998916;0.2320291260002704;0.1486445030004688;0.1439187440009846;0.1002736989994446;;0.2069597450008586;;;0.1887087570012227;0.2011422180003137;0.1349375930003589;0.1194137589991441;0.0699512760002107;;0.1992249619997892;;;;;;;;;;;;3.722833846999493;0.9903384909994202;0.9768830510001862;1.101379226998688;1.0887233590001415;;1.1192138490005163;;;1.6548236300004646;0.2455812840016733;0.1884940910003933;0.1734953180002776;0.1266100520006148;;0.2409047900000587;;;;;;;;;;;;0.1614572039998165;0.1670955740009958;0.1020262470010493;0.0855653090002306;0.0451176730002771;;0.1672221390017512;;;;;;;;;;;41377.0;474.0;591.0
16;16;017_e28ea9d4.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/017_e28ea9d4.jpg;;0.2492750009987503;0.253223388999686;0.1661280119988077;0.1541690610010846;0.1096118700006627;;0.2241128379992005;;;0.1997432860007393;0.2181547670006693;0.1350589300000138;0.1215754240001842;0.0760035769999376;;0.2152344709993485;;;;;;;;;;;;1.4099904419999802;1.0591139429998293;0.9475280570004544;1.030065573999309;1.0044546089993671;;1.1989499620012791;;;0.2398773239983711;0.2415769679992081;0.1899749399999564;0.1837673179998091;0.1240095189987187;;0.2306269840009918;;;;;;;;;;;;0.1629496139994444;0.1745684170000458;0.088883653999801;0.0701727559990104;0.0433519200014416;;0.1466243300001224;;;;;;;;;;;34209.0;474.0;568.0
17;17;018_fcafe1a8.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/018_fcafe1a8.jpg;;0.2193411440002819;0.2274649120008689;0.1334197780015529;0.1309470670003065;0.0748603430001821;;0.1887343960006546;;;0.1921464179995382;0.1908792060003179;0.1130825419986649;0.0944344350009487;0.0562203269983001;;0.1644583959987358;;;;;;;;;;;;1.1292024630001831;0.9489096670004074;0.960576368999682;1.0502639320002345;0.9856549280011676;;1.0947261580004124;;;0.2296579239991842;0.224696106999545;0.1605521350011258;0.1538927210003748;0.110574483000164;;0.2124972400015394;;;;;;;;;;;;0.171124114000122;0.195684980999431;0.0934578519991191;0.0852551879997918;0.0519746350000787;;0.1829681010003696;;;;;;;;;;;22688.0;474.0;474.0
18;18;019_57ab290d.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/019_57ab290d.jpg;;0.2504292169996915;0.233716935999837;0.1576698270000633;0.1437326430004759;0.0918858669992914;;0.210420740999325;;;0.1886785039987444;0.1758748240008572;0.1149809640010062;0.1173846490000869;0.0607816310002817;;0.1874874969998927;;;;;;;;;;;;1.573013526000068;1.0496830249994673;1.0397180070012837;1.0685346099999151;1.0351897030013788;;1.275217196000085;;;0.2443314199990709;0.2618685469988122;0.1990248740003153;0.1740676129993517;0.1280036079988349;;0.2335182659990096;;;;;;;;;;;;0.1955741419988044;0.1823838150012307;0.1022592580011405;0.075787288000356;0.0354600270002265;;0.1744231390002824;;;;;;;;;;;39011.0;474.0;569.0
19;19;020_4c4b655f.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/020_4c4b655f.jpg;;0.2708142720002797;0.2580529970000498;0.1769449429993983;0.1574933580013748;0.1036304280005424;;0.2154860080008802;;;0.1895888130002276;0.1956641920005495;0.1215869890002068;0.1015964819998771;0.0685818959991593;;0.180756272000508;;;;;;;;;;;;1.311129042000175;0.9915787109985104;1.0017433579996575;1.0769377349988645;1.0166157960011333;;1.161820119999902;;;0.2386692049985868;0.2558389750010974;0.1930994859994825;0.1822182420000899;0.1213932770006067;;0.2346086840007046;;;;;;;;;;;;0.1976267029986047;0.1630902050001168;0.1091530800003965;0.0786503439994703;0.0414246469990757;;0.1380255690000922;;;;;;;;;;;45234.0;474.0;568.0
20;20;021_6e419870.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/021_6e419870.jpg;;0.216944510999383;0.221275603000322;0.1308330249994469;0.1286397320000105;0.078860652000003;;0.190379411998947;;;0.1839086930012854;0.1981967309984611;0.1026549470007012;0.0910937570006353;0.0651618210013111;;0.1779044340000837;;;;;;;;;;;;2.862912098999004;1.085612229000617;0.9738946500001476;1.0267997039991317;1.033169813999848;;1.2135610120003548;;;2.1431860870015957;0.2429639349993522;0.1805921710001712;0.1841377870005089;0.1250488569985464;;0.2296210870008508;;;;;;;;;;;;0.1699636779994762;0.1583102719996532;0.0909997309991013;0.0888876789995265;0.0482789699999557;;0.1657803689995489;;;;;;;;;;;27025.0;474.0;574.0
21;21;022_b497b92e.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/022_b497b92e.jpg;;0.2470111229995382;0.2601217239989637;0.1713236559990036;0.1616916960010712;0.1098696829994878;;0.21446379200097;;;0.2075364030006312;0.2331596349995379;0.1294653420009126;0.1238139710003451;0.085301253999205;;0.1932072029994742;;;;;;;;;;;;2.527373216998967;0.966317362001064;0.96284846799972;0.9936845089996496;0.9940500179982336;;1.202874320000774;;;2.1817908530010754;0.2518237069998577;0.1669874640010675;0.1629909569983283;0.117063132000112;;0.2183860269997239;;;;;;;;;;;;0.2160092169997369;0.1953284069986693;0.1218374029995175;0.0879294970000046;0.0487999659999331;;0.1913282990008156;;;;;;;;;;;32531.0;474.0;511.0
22;22;023_7781dd1c.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/023_7781dd1c.jpg;;0.2359200770006282;0.2519473869997455;0.1494056730007287;0.1464886419998947;0.0897659109996311;;0.2204935319987271;;;0.1797052700003405;0.2455911289998766;0.1081215300000622;0.1165058389997284;0.0569728120008221;;0.17929513800118;;;;;;;;;;;;1.454960471999584;1.020031295998706;1.0082139160003862;1.0032615149993944;0.9903789140007576;;1.1468410150009731;;;0.2437957820002338;0.2530045350013097;0.1700305410013243;0.167345073999968;0.1237603239987947;;0.2249400840009912;;;;;;;;;;;;0.2021426390001579;0.183000737999464;0.0974134540010709;0.0863427320000482;0.0535049689988227;;0.1450729709995357;;;;;;;;;;;37735.0;474.0;568.0
23;23;024_ca32be97.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/024_ca32be97.jpg;;0.1694413780005561;0.1640088849999301;0.0892375330004142;0.0891018279999116;0.0444492520000494;;0.1556705029997829;;;0.1865524659988295;0.1902902980000362;0.1048679319992516;0.0870050159992388;0.0512428699985321;;0.1410183900006814;;;;;;;;;;;;2.598140202999275;0.644059981999817;0.6642151470005047;0.6755379240003094;0.641025262999392;;0.8159600399994815;;;0.225269100999867;0.2489899629999854;0.1597876839987293;0.1489467869996588;0.1069650829995225;;0.204862430000503;;;;;;;;;;;;0.1613886230006755;0.1568377140010852;0.0904681759984669;0.0711642169990227;0.0349272069997823;;0.1363497519996599;;;;;;;;;;;5173.0;160.0;160.0
24;24;025_41cee764.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/025_41cee764.jpg;;0.2215305299996544;0.2415018219999183;0.1425747229986882;0.1381436270003178;0.0898055140005453;;0.206042988000263;;;0.1843093450006563;0.2027831899995362;0.1298649889995431;0.1110552379996079;0.0467624060001981;;0.1566809510004532;;;;;;;;;;;;2.500649142999464;0.98533056999986;1.0132352329983405;0.9845606720009528;1.047945010001058;;1.2582769509990612;;;0.4673263200002111;0.260135024000192;0.1864890139986528;0.1783959020012844;0.124771745999169;;0.262827352999011;;;;;;;;;;;;0.1726836730013019;0.183909715999107;0.1081714029987779;0.0964087529991957;0.0390492899987293;;0.1460974890014768;;;;;;;;;;;35507.0;474.0;586.0
25;25;026_2828fcaf.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/026_2828fcaf.jpg;;0.2391801970006781;0.2579798110000411;0.1880725060000259;0.1395914909990097;0.0969373379994067;;0.2052512649988784;;;0.1863605799990182;0.2060494489996926;0.1472592979989713;0.1198227830009273;0.0714466129993525;;0.1577632349999476;;;;;;;;;;;;1.0683074619992112;1.0970350040006451;0.9880328780000128;1.048109895999005;0.9526007559998106;;1.169574008001291;;;0.2415366519999224;0.2437909510008467;0.1805490650003776;0.176584148000984;0.1218892260003485;;0.240317423000306;;;;;;;;;;;;0.1900283430004492;0.1725772589998087;0.1030258959999628;0.0815321740010404;0.0417340540006989;;0.1494227130006038;;;;;;;;;;;28972.0;474.0;568.0
26;26;027_58887f30.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/027_58887f30.jpg;;0.2343812010003603;0.2364955180000834;0.150404650999917;0.1444965970003977;0.0890045840005768;;0.2014472279988695;;;0.2041318929987028;0.183340567000414;0.1361663640000188;0.1128130809993308;0.0591179849998297;;0.1617695020013343;;;;;;;;;;;;1.572773710000547;1.0008411409999098;0.9575622290012687;1.0528808849994675;1.0304937839991908;;1.1257052309993014;;;0.245879991000038;0.2713749279992044;0.1849225540008774;0.1773609289994056;0.1275744249996933;;0.2308955330008757;;;;;;;;;;;;0.1933506260011199;0.1692831380005373;0.1037319619990739;0.0888071589997707;0.0492531660001986;;0.1535451970012218;;;;;;;;;;;32453.0;474.0;569.0
27;27;028_6a0ff8de.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/028_6a0ff8de.jpg;;0.2397244040002988;0.248776689000806;0.1474255550001544;0.1474863070015999;0.0877848359996278;;0.2060371949992259;;;0.1900951839998015;0.1830323100002715;0.1467193190001126;0.1093830129993875;0.0757778160004818;;0.1785476410004776;;;;;;;;;;;;1.0774121489994286;0.9705532179996226;0.9421520690011675;1.0076524630003405;0.9717575779995968;;1.14603680899927;;;0.4088661749992752;0.3589033349999226;0.2178603960001055;0.2186245120010426;0.1209595649997936;;0.3767880920004245;;;;;;;;;;;;0.1963023839998641;0.1965644779993454;0.1059694630002923;0.1085443880001548;0.0430005050002364;;0.1549587999998039;;;;;;;;;;;40914.0;474.0;474.0
28;28;029_f2882b0d.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/029_f2882b0d.jpg;;0.2130760899999586;0.1874366219999501;0.0868179479984974;0.0835883319996355;0.0380444370002805;;0.1390058279994264;;;0.201525362999746;0.2089837879993865;0.1044617019997531;0.112942269000996;0.0517014899996866;;0.1689713519990618;;;;;;;;;;;;1.6170039549997457;0.6464299100007338;0.6371521089986345;0.6603612300004897;0.6652872270005901;;0.7067657810002856;;;0.8910256950002804;0.2498856740003248;0.1727084520007338;0.1656662229997891;0.1200993659986124;;0.2279613999999128;;;;;;;;;;;;0.1579914189987903;0.1632811920007952;0.0901537930003542;0.074371914999574;0.0297138599999016;;0.1589649840007041;;;;;;;;;;;4777.0;160.0;199.0
29;29;030_66bddeb6.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/030_66bddeb6.jpg;;0.3906573900003423;0.3988392160008516;0.2088305959987337;0.2154603229992062;0.102199095999822;;0.3195704669997212;;;0.1875736820002203;0.20814799999971;0.116023752001638;0.1012749239998811;0.0600906840008974;;0.1773452110010112;;;;;;;;;;;;4.602512527999352;1.405326023999805;1.1428853510005863;1.1821173730004375;1.0197118659998523;;1.407027132998337;;;2.719665876000363;0.4991140689999156;0.2892294739995122;0.2799889750003785;0.1691605419982806;;0.4798158660014451;;;;;;;;;;;;0.1799149950002174;0.2153346220002276;0.0933555680003337;0.0886600850008108;0.0463528190011857;;0.1773508229998697;;;;;;;;;;;23853.0;474.0;448.0
30;30;031_2364f4d8.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/031_2364f4d8.jpg;;0.1697772970001096;0.1771430339995277;0.0917353889999503;0.0771637770012603;0.0442672530007257;;0.1418846209999174;;;0.1745132420001027;0.1880178890005481;0.0970842259994242;0.0970236289995227;0.0416071809995628;;0.140535563999947;;;;;;;;;;;;2.807743577999645;0.6605008020014793;0.6093221789997187;0.659713955999905;0.6055042120005965;;0.7589979530002893;;;1.007802038000591;0.2437337339997611;0.1658266989998083;0.1626784529998985;0.1177108609990682;;0.2221370229999593;;;;;;;;;;;;0.1632093459993484;0.1457299840003543;0.0849048540003423;0.0754449439991731;0.0274652299995068;;0.1469340089988691;;;;;;;;;;;6022.0;160.0;192.0
