;Unnamed: 0;filename;relative_path;CPU_opencv_Dlib;CPU_opencv_Facenet512;CPU_opencv_Facenet;CPU_opencv_ArcFace;CPU_opencv_OpenFace;CPU_opencv_DeepID;CPU_opencv_DeepFace;CPU_opencv_GhostFaceNet;CPU_opencv_sFace;CPU_ssd_Dlib;CPU_ssd_Facenet512;CPU_ssd_Facenet;CPU_ssd_ArcFace;CPU_ssd_OpenFace;CPU_ssd_DeepID;CPU_ssd_DeepFace;CPU_ssd_GhostFaceNet;CPU_ssd_sFace;CPU_dlib_Dlib;CPU_dlib_Facenet512;CPU_dlib_Facenet;CPU_dlib_ArcFace;CPU_dlib_OpenFace;CPU_dlib_DeepID;CPU_dlib_DeepFace;CPU_dlib_GhostFaceNet;CPU_dlib_sFace;CPU_mtcnn_Dlib;CPU_mtcnn_Facenet512;CPU_mtcnn_Facenet;CPU_mtcnn_ArcFace;CPU_mtcnn_OpenFace;CPU_mtcnn_DeepID;CPU_mtcnn_DeepFace;CPU_mtcnn_GhostFaceNet;CPU_mtcnn_sFace;CPU_retinaface_Dlib;CPU_retinaface_Facenet512;CPU_retinaface_Facenet;CPU_retinaface_ArcFace;CPU_retinaface_OpenFace;CPU_retinaface_DeepID;CPU_retinaface_DeepFace;CPU_retinaface_GhostFaceNet;CPU_retinaface_sFace;CPU_yolov8_Dlib;CPU_yolov8_Facenet512;CPU_yolov8_Facenet;CPU_yolov8_ArcFace;CPU_yolov8_OpenFace;CPU_yolov8_DeepID;CPU_yolov8_DeepFace;CPU_yolov8_GhostFaceNet;CPU_yolov8_sFace;CPU_yunet_Dlib;CPU_yunet_Facenet512;CPU_yunet_Facenet;CPU_yunet_ArcFace;CPU_yunet_OpenFace;CPU_yunet_DeepID;CPU_yunet_DeepFace;CPU_yunet_GhostFaceNet;CPU_yunet_sFace;CPU_fastmtcnn_Dlib;CPU_fastmtcnn_Facenet512;CPU_fastmtcnn_Facenet;CPU_fastmtcnn_ArcFace;CPU_fastmtcnn_OpenFace;CPU_fastmtcnn_DeepID;CPU_fastmtcnn_DeepFace;CPU_fastmtcnn_GhostFaceNet;CPU_fastmtcnn_sFace;image_size;image_width;image_height
20;20;021_6e419870.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/021_6e419870.jpg;;0.3727317939992645;0.3611601759985205;0.3272600269992836;0.1903024190032738;0.1217788810026831;;0.3691762320013367;;;0.3061040960019454;0.3184360800005379;0.2537262280020513;0.1460641939993365;0.0918813780008349;;0.293710772995837;;;;;;;;;;;;1.9078447189967849;1.44572076699842;1.4966087490029167;1.3845288730008178;1.7127635669967276;;1.918542929997784;;;12.628883910998413;13.459949030002464;12.961810922002767;12.154299851004907;12.258110665003189;;13.184239504000288;;;;;;;;;;;;0.1952305509985308;0.1846953220010618;0.1764510330031043;0.0844375760061666;0.0507802969950716;;0.1910138000021106;;;;;;;;;;;27025.0;474.0;574.0
21;21;022_b497b92e.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/022_b497b92e.jpg;;0.3560046010024962;0.3694344389950856;0.3547906870007864;0.2095208929968066;0.1289686500022071;;0.3523762979966705;;;0.3247743579995585;0.3273411680056597;0.2533168620066135;0.1797054929993464;0.1065957009996054;;0.3169234899978619;;;;;;;;;;;;1.723880032004672;1.461348992997955;1.459511275003024;1.3283405649999622;1.7061105519969717;;1.8131268859942795;;;11.834587980003562;11.933595353999408;12.012282709998544;10.983667286003763;10.888167920995327;;10.935382982999728;;;;;;;;;;;;0.2009714509986224;0.195798544002173;0.2036949239991372;0.1097954029974062;0.0494869429967366;;0.1994761199966888;;;;;;;;;;;32531.0;474.0;511.0
22;22;023_7781dd1c.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/023_7781dd1c.jpg;;0.334647749994474;0.3741838569985702;0.3408536239949171;0.1905129549995763;0.1338418770028511;;0.3401154540042626;;;0.2915608379989862;0.3073217240016674;0.4075718050007708;0.1727268399990862;0.1146096290030982;;0.3105762300037895;;;;;;;;;;;;1.722511043997656;1.4438814180030022;1.9197136250004403;1.5497112929951982;1.681833755996195;;2.217301042001054;;;13.25350593800249;12.478499874996489;12.209626442003357;12.037109205994057;12.2208084360027;;12.402504696001415;;;;;;;;;;;;0.204997140004707;0.1814347920008003;0.2010055870050564;0.1184996610027155;0.060579705001146;;0.1933109800011152;;;;;;;;;;;37735.0;474.0;568.0
23;23;024_ca32be97.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/024_ca32be97.jpg;;0.2593722390010953;0.2772729839998646;0.2588577190035721;0.129325534995587;0.0561223859986057;;0.2818893730000127;;;0.3171994049989735;0.2872646149990032;0.291859247998218;0.1712275529935141;0.0807681770020281;;0.2737381679980899;;;;;;;;;;;;1.4541426699943258;1.3505332010026905;1.177426385002036;1.0375493860046845;0.9842725300040912;;1.1722430599984364;;;10.591159618001257;10.557525099000486;11.184842900998774;10.741743761005637;10.085532757002513;;10.470126389998768;;;;;;;;;;;;0.1774718880042201;0.1628667609984404;0.162419519998366;0.0992803230037679;0.0435698680012137;;0.1670395500041195;;;;;;;;;;;5173.0;160.0;160.0
24;24;025_41cee764.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/025_41cee764.jpg;;0.4049546030000783;0.3527313259983202;0.359026822996384;0.2464604409979074;0.1270982599962735;;0.3593820410023909;;;0.4889348159995279;0.2973999729947536;0.2770828550055739;0.1863491210024221;0.1061610269971424;;0.3584787079962552;;;;;;;;;;;;1.7082740400001055;2.191015530996083;2.2668972050014418;1.44924895499571;1.516813653994177;;2.4665384110048763;;;13.038723256002411;13.28425323299598;12.626195269003802;12.657112865003;13.299348792999808;;12.59032921299513;;;;;;;;;;;;0.1915077419980662;0.175938334003149;0.178994836001948;0.1036821430025156;0.0549601730017457;;0.1957126620036433;;;;;;;;;;;35507.0;474.0;586.0
25;25;026_2828fcaf.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/026_2828fcaf.jpg;;0.3702102989991545;0.4319807930005481;0.3009150409998256;0.2109568129963008;0.137032034996082;;0.340319590002764;;;0.4193330389971379;0.3277660280000418;0.2577627549981116;0.1785978069965494;0.1071312459971522;;0.2917329470001277;;;;;;;;;;;;1.863172951998422;1.729308043999481;1.5410387349984376;1.4502628089976497;1.3626557359966682;;1.99046460599493;;;12.555274012993324;12.312555363001591;12.286134257999947;12.484977202002485;12.78863665300014;;12.426148120997825;;;;;;;;;;;;0.2024118570043356;0.1962701229931553;0.1755068589991424;0.1090775720003875;0.0613613000023178;;0.1796950599964475;;;;;;;;;;;28972.0;474.0;568.0
26;26;027_58887f30.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/027_58887f30.jpg;;0.3787348810001276;0.3912646410026354;0.3066056030002073;0.2116096589961671;0.1362863109970931;;0.3322293099990929;;;0.3273661959974561;0.3032724200020311;0.3011705240060109;0.1969054709988995;0.1607670489975134;;0.3758541720017092;;;;;;;;;;;;1.5499422580032842;1.6436699530022452;1.4046624440015876;1.4391969130010691;1.5117507530012515;;2.3100560669990955;;;12.617475835002551;12.28881143300532;12.95803229000012;13.703650064002431;12.09168597000098;;12.23946172399883;;;;;;;;;;;;0.2024269090034067;0.2113708260003477;0.2108319949984434;0.1252843900001607;0.076199811999686;;0.2086211939968052;;;;;;;;;;;32453.0;474.0;569.0
27;27;028_6a0ff8de.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/028_6a0ff8de.jpg;;0.3461884729986195;0.3691633589987759;0.325734106998425;0.2401778310013469;0.1289442760025849;;0.3511663250028505;;;0.321232863003388;0.334229066997068;0.2492252379961428;0.1893438850020175;0.1636166910029715;;0.3204862269994919;;;;;;;;;;;;2.2099339330015937;1.4637982040003408;1.4432669689995237;1.4054258079995634;1.375282586996036;;1.5454634640045697;;;11.188997668999946;10.663607409995166;10.424922438003705;10.428624434003725;10.89622559399868;;10.6037014609974;;;;;;;;;;;;0.239505884994287;0.2043981850001728;0.1827644369986956;0.1081761949972133;0.069119347994274;;0.1950214079988654;;;;;;;;;;;40914.0;474.0;474.0
28;28;029_f2882b0d.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/029_f2882b0d.jpg;;0.2830283270013751;0.2918288860018947;0.2373449679944315;0.1287833000023965;0.0700967329976265;;0.2740481340006226;;;0.2943781610010774;0.259568579000188;0.2354683300000033;0.1875401900033466;0.0988324780046241;;0.4043527719986741;;;;;;;;;;;;1.43470609299402;1.1589480850016116;1.5174326699998346;1.0329625359954662;0.9322082979997504;;1.5070418319955934;;;13.801722260999668;13.753741346001334;13.205062551998708;12.695274313999109;13.874009762999776;;12.841428154999448;;;;;;;;;;;;0.2169946740032173;0.1996186989999842;0.1805537889958941;0.0940923110028961;0.0506095349992392;;0.1681173280012444;;;;;;;;;;;4777.0;160.0;199.0
29;29;030_66bddeb6.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/030_66bddeb6.jpg;;0.5583169239980634;0.6906163659950835;0.4956491319971974;0.3322817860025679;0.1776271050039213;;0.6415974419942359;;;0.3150872550031636;0.2961345570001867;0.2742020259975106;0.1585981039970647;0.0947907029985799;;0.3718939129976206;;;;;;;;;;;;2.373639123994508;2.283438203005062;1.8606401889992408;1.623614682997868;1.4387860839997302;;2.0498412160013686;;;11.558366695004224;11.34773751800094;11.09956429599697;10.944884638993244;10.808343779994177;;11.062485515001754;;;;;;;;;;;;0.1968315650010481;0.1889867029967717;0.1937305300016305;0.0833030549983959;0.0628371170023456;;0.1860044740024022;;;;;;;;;;;23853.0;474.0;448.0
30;30;031_2364f4d8.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/031_2364f4d8.jpg;;0.2661547009993228;0.2929813470036606;0.2520490919996518;0.1569042060000356;0.0873756330038304;;0.2758446000007097;;;0.2927096960047493;0.2713634050014661;0.3309703979975893;0.1475366340018808;0.0778104630007874;;0.3494806230009999;;;;;;;;;;;;1.4328284069997608;1.0883360320003703;1.1738409079989651;1.0306984549970366;0.9248665949999122;;1.045055612004944;;;12.428082705002453;12.293151641002623;12.277951923999352;12.13820759599912;12.218428150001271;;12.804969046002952;;;;;;;;;;;;0.1797881050006253;0.2025499469964415;0.1716501830014749;0.090849888001685;0.0445001219995901;;0.1775231849969714;;;;;;;;;;;6022.0;160.0;192.0
31;31;032_db66bd61.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/032_db66bd61.jpg;;0.3952543749983306;0.413250268997217;0.3476340029956191;0.2534078710014;0.1629728499974589;;0.3613201080006547;;;0.3531554419969325;0.3257896739960415;0.2708927959974971;0.1625836120001622;0.146831468999153;;0.3159105049999198;;;;;;;;;;;;1.823121337001794;2.141926352996961;1.6373847789946012;1.4834264689998236;1.5955984390020603;;1.671588940997026;;;12.540034434001427;12.268194948999737;13.138100075004331;12.28805718899821;12.040518605994292;;13.040223673997389;;;;;;;;;;;;0.177706025999214;0.2171834359978675;0.2086979650048306;0.1047011810005642;0.0670262060011737;;0.2141454590018838;;;;;;;;;;;32932.0;474.0;567.0
32;32;033_23e68208.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/033_23e68208.jpg;;0.3584615020008641;0.4059798050002428;0.3825181290012551;0.2388948730003903;0.2260503619982046;;0.3718103310020524;;;0.336084688999108;0.3294504809964564;0.3936233420026838;0.1860667720029596;0.1426347540036658;;0.3179227619984885;;;;;;;;;;;;1.786515830004646;1.82519012800185;1.7123324240019429;1.429663765004079;1.3938720439982717;;1.681564332000562;;;13.60554530400259;12.77984416399704;12.439608123000651;13.703547744000389;12.555142574005004;;12.630672491999576;;;;;;;;;;;;0.2139076460007345;0.2038193089974811;0.2007401860028039;0.1017268680006964;0.0666641220013843;;0.2163325040019117;;;;;;;;;;;29799.0;474.0;582.0
33;33;034_418fbbdb.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/034_418fbbdb.jpg;;0.3243674989935243;0.434515693996218;0.3018220590020064;0.232575355003064;0.1340039679998881;;0.3390092739937245;;;0.3262244629950146;0.3213802899990696;0.3768469040005584;0.1636867150009493;0.1309294149978086;;0.3896030070027336;;;;;;;;;;;;2.125893967000593;1.6927816700044789;2.121427327001584;1.4605867350037445;1.5340053670006455;;2.1290539789988543;;;10.923786384002597;11.029683343003851;10.546710891001569;10.31546360500215;10.183314918998803;;10.547350436005216;;;;;;;;;;;;0.208207814997877;0.2198290169981192;0.1843687439977657;0.1027263970026979;0.0618056220046128;;0.1855379710032139;;;;;;;;;;;21367.0;474.0;474.0
34;34;035_2e497561.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/035_2e497561.jpg;;0.3656991440002457;0.3747957860032329;0.3273885359958512;0.2298143870066269;0.1547101320029469;;0.3590737659978913;;;0.3116445429986925;0.3324494460030109;0.267177805006213;0.1557105610045255;0.1171115670003928;;0.3277681379986461;;;;;;;;;;;;1.9671804449972117;1.9233540569985053;2.597421531994769;1.727559477003524;1.840091546997428;;2.755873984999198;;;13.30979240799934;13.8202916109949;12.76684187399951;13.119515751997824;12.6367292740033;;12.680458475995692;;;;;;;;;;;;0.1869516810038476;0.208228595998662;0.1626375249979901;0.1140988879997166;0.0691429030048311;;0.1950105300056748;;;;;;;;;;;31963.0;474.0;589.0
35;35;036_3e807a88.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/036_3e807a88.jpg;;0.5646204490039963;0.6972869349992834;0.5125733140012017;0.3474939200023073;0.1591253769947798;;0.6029420120030409;;;0.3450992969956132;0.303387701002066;0.334574150001572;0.1555998510011704;0.1126608010017662;;0.2861686260002898;;;;;;;;;;;;1.7157586769972113;1.9802522739992128;2.256710469999234;1.4728414030032582;1.8937721740003328;;1.907391323999036;;;12.818494712002575;13.77276675900066;12.678466186996957;12.564573290001135;12.5995091290024;;12.82292545299424;;;;;;;;;;;;0.1870257330010645;0.2230789419991197;0.2012479459954193;0.1148359720027656;0.0644642709958134;;0.2229266200010897;;;;;;;;;;;34483.0;474.0;587.0
36;36;037_62d00a09.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/037_62d00a09.jpg;;0.3566419390044757;0.4055481899995357;0.3385097070058691;0.208711728999333;0.1621667690051254;;0.3560441800000262;;;0.3071972510006162;0.2981370360066648;0.2723761390006984;0.1723653389999526;0.1075722109962953;;0.3032219649976468;;;;;;;;;;;;1.4749507899978198;1.725946186998044;2.0248082210018765;1.5185437909967732;2.00002056700032;;1.9605951409976117;;;10.741699402002268;10.482337888002805;10.421708355999726;10.440351067998565;10.791704196002684;;10.298151959003008;;;;;;;;;;;;0.1933061189993168;0.2142068660032237;0.2075525740001467;0.0939011459995526;0.0464196000029915;;0.1968361929975799;;;;;;;;;;;37025.0;474.0;474.0
37;37;038_e40d5b16.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/038_e40d5b16.jpg;;0.368946116999723;0.3708105139958206;0.2819561809956212;0.2830601660025422;0.1145410090030054;;0.3239627319999272;;;0.2916558890065062;0.3004302179979277;0.2512931320015923;0.1697441569995135;0.1132818499972927;;0.345657088997541;;;;;;;;;;;;1.3997382359957555;1.5900236570014386;1.557099094003206;1.5249770689988509;1.7472056260012323;;1.6251451770003769;;;10.692073755999443;10.523568485004944;10.70603987800132;10.414689083001576;10.18483734500478;;11.562379096001678;;;;;;;;;;;;0.1744742819937528;0.2085887890061712;0.2097430939975311;0.1090925690004951;0.0416478650004137;;0.1928678850017604;;;;;;;;;;;25614.0;474.0;474.0
38;38;039_6b10ab98.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/039_6b10ab98.jpg;;0.328580936002254;0.3678370640045614;0.3466934249954647;0.2126877599948784;0.1276120870024897;;0.36328830900311;;;0.3162892170003033;0.2921141069964506;0.3691749699937645;0.1610280539971427;0.1096905320009682;;0.276328829000704;;;;;;;;;;;;1.4191540729952976;1.4985094889998436;1.5781669999996666;1.3884137780041783;1.927510989997245;;1.5024837180026225;;;11.753924687000108;10.666131047000816;10.811315064005612;10.84175066500029;10.50727033700241;;11.94969123199553;;;;;;;;;;;;0.2004367480039945;0.1992100219940766;0.1784943579987157;0.1057040379964746;0.0496791979967383;;0.2009924369995133;;;;;;;;;;;24184.0;474.0;495.0
39;39;040_2ef814c7.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/040_2ef814c7.jpg;;0.2590838160031126;0.3097410919945105;0.2433239240053808;0.1445851390017196;0.0705883999980869;;0.2810201190004591;;;0.2864612379999016;0.2949496910005109;0.2408867120029754;0.1366243699958431;0.076939933001995;;0.2575849350032513;;;;;;;;;;;;0.9901644919955288;1.3921887280012015;1.185388001998945;1.0755711320016417;1.1130326290003725;;1.091278780993889;;;11.374349796002209;10.739885791001145;11.031010410995805;10.64245301399933;11.642695082999126;;10.477186381001957;;;;;;;;;;;;0.1809688110006391;0.1907060570010799;0.1620142319952719;0.0855973709985846;0.033269644001848;;0.1816501469947979;;;;;;;;;;;5087.0;160.0;165.0
40;40;041_abf5c9cb.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/041_abf5c9cb.jpg;;0.329728853997949;0.3580657959973905;0.2990321350007434;0.1706937819981249;0.1195382919977419;;0.3382156350053265;;;0.2803292600001441;0.2904988309965119;0.3541147200012347;0.1620696140016662;0.1083343060017796;;0.2829903540041414;;;;;;;;;;;;1.3696686059993226;1.595858865999617;1.7072888699985924;1.5094468409952242;1.7360214439977426;;2.052078946995607;;;11.661751520994583;11.69560384900251;11.458062288002113;11.359388595999915;11.526863111997956;;12.593509612997876;;;;;;;;;;;;0.1889972720018704;0.2207621369961998;0.1880385129989008;0.0882159230022807;0.059605629001453;;0.1829710610036272;;;;;;;;;;;19828.0;474.0;530.0
41;41;042_2ccd070f.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/042_2ccd070f.jpg;;0.3976490150016616;0.4125474859974929;0.3198290479995194;0.2450517609977396;0.1680339960003039;;0.4827398650013492;;;0.3124304000011761;0.3348479799969936;0.249368972996308;0.1734811930000432;0.1287931089973426;;0.3581421299968497;;;;;;;;;;;;1.591015415993752;1.492591773996537;1.7113622929973644;1.482705491995148;1.8350104720011584;;1.8624988829978972;;;14.35442116199556;13.122619387999292;12.95170863599924;12.931729768999505;12.538538378001247;;20.67308452800353;;;;;;;;;;;;0.2087409590021707;0.2099825340046663;0.2053580619976855;0.1072112699985154;0.0692927179989055;;0.1792112139955861;;;;;;;;;;;67523.0;474.0;592.0
42;42;043_b812749f.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/043_b812749f.jpg;;0.6443488869990688;0.7525264889991377;0.560581325997191;0.3545710629987297;0.182791952000116;;0.6464737529968261;;;0.316300908998528;0.3327668450001511;0.3644970189998275;0.1459585430056904;0.1201308669988066;;0.3670977350047906;;;;;;;;;;;;1.6269827029973385;1.667593106998538;1.6649562749953477;1.3211361990033763;1.6387417309961163;;2.0645462210013648;;;11.888240411004515;11.523261523994734;11.35616655299964;11.298762518999864;12.358607445996311;;11.80203066499962;;;;;;;;;;;;0.1858718289950047;0.2006113690003985;0.2000566569986404;0.1078797680020215;0.0594215669989353;;0.1830777790019055;;;;;;;;;;;43765.0;474.0;528.0
43;43;044_512dfd33.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/044_512dfd33.jpg;;0.3676185370059102;0.3913330520008458;0.4023798839989467;0.192318036002689;0.1336506899970118;;0.3521346310008084;;;0.3791572250047466;0.3095971419970738;0.285459095997794;0.1575562930011074;0.0869971209976938;;0.3442020030051935;;;;;;;;;;;;1.727209035998385;1.750066817003244;1.9740932599961525;1.3087498219974805;1.5057906610018108;;1.8180614269949729;;;12.440016617001676;13.136418682996007;12.53695574500307;12.081820879997396;11.9974415329998;;12.094941479001136;;;;;;;;;;;;0.1936266420016181;0.1976949719974072;0.1921440130026894;0.1249639290035702;0.0521519129979424;;0.1835221539949998;;;;;;;;;;;34394.0;474.0;563.0
44;44;045_c560251e.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/045_c560251e.jpg;;0.3364099339960376;0.3395473450000281;0.3157960230018943;0.1682688840010087;0.102543622997473;;0.377960741003335;;;0.3378456650025327;0.2998632230010116;0.2974872250051703;0.1469083039992256;0.0941079909971449;;0.3453912229961133;;;;;;;;;;;;1.6580223089986248;1.6246927410029457;1.9759175580038573;1.386004630003299;1.510789431995363;;1.4403252939955564;;;10.88859660700109;10.478956605002168;11.498261819004256;10.37451924400375;10.221508722002907;;10.436359073995844;;;;;;;;;;;;0.2047725800002808;0.2023823340059607;0.2142204340052558;0.1061259249981958;0.0694806100000278;;0.1840620060029323;;;;;;;;;;;23823.0;474.0;474.0
45;45;046_d93a2c2d.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/046_d93a2c2d.jpg;;0.34796197200194;0.3711033400031738;0.2991252350038849;0.1835347310043289;0.1407419399984064;;0.3601364640053361;;;0.4318019219936104;0.3734633420026512;0.3473795620011515;0.1575785300010466;0.1238238139994791;;0.2990061890013749;;;;;;;;;;;;1.6937670139959664;1.796097751997877;1.6451917689992115;1.3997549990017433;1.4371871260009357;;1.4653945440004463;;;12.932656498000142;13.325673535000533;14.104684931997326;13.883631108998088;12.724522196003818;;12.803633340998203;;;;;;;;;;;;0.2049147020006785;0.2107279830015613;0.1854438100053812;0.112826707001659;0.0681503390005673;;0.205442057995242;;;;;;;;;;;16603.0;474.0;589.0
46;46;047_5350c8c0.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/047_5350c8c0.jpg;;0.4523250269994605;0.3653735329935443;0.3130528930050786;0.1748906339998939;0.1286112730012973;;0.3598036059993319;;;0.3668949080019956;0.3118244860015693;0.3064765380040626;0.1479765999974915;0.1085618930010241;;0.2963003129989374;;;;;;;;;;;;1.9686071390024156;1.8433843899983915;2.023170319997007;1.4102194759980191;1.5416682610011776;;1.5700878310017288;;;11.301992584994878;10.328782987999148;10.934308584000972;10.77170480699715;11.208940219003123;;10.256471813001554;;;;;;;;;;;;0.201570076002099;0.2221644759993069;0.2144986420025816;0.119755924999481;0.0629287930059945;;0.1993874899999355;;;;;;;;;;;26734.0;474.0;476.0
47;47;048_0a32a483.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/048_0a32a483.jpg;;0.453505766003218;0.3870362079978804;0.3139677049985039;0.2014528040017467;0.1565345790004357;;0.4658208159962669;;;0.3296384080022108;0.2976513929970679;0.2433084189979126;0.2142830709999543;0.0998396659997524;;0.2827297969997744;;;;;;;;;;;;1.6969873329944676;1.6081723969982704;1.9451533070023288;1.39116167499742;1.555620657003601;;1.566104607998568;;;13.019111453999358;12.875623711996012;13.348261438004556;12.767255627004488;12.761919317003048;;12.87011707900092;;;;;;;;;;;;0.1991949060029583;0.2244605349987978;0.1980682029970921;0.1053044000000227;0.0425440479957615;;0.1991391179981292;;;;;;;;;;;35119.0;474.0;591.0
48;48;049_4d6df392.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/049_4d6df392.jpg;;0.3975210119970143;0.4026505299989367;0.2995473139962996;0.1774573650036472;0.1315602449976722;;0.4289904929974;;;0.4137224669975694;0.2831130999984452;0.3061785710015101;0.2126023720047669;0.0885563269985141;;0.2607549590029521;;;;;;;;;;;;1.7288450829946669;2.2171981900028186;1.7693954590067733;1.5177491380018182;1.6113973240062478;;2.3048874989981414;;;10.659868399001423;10.290166184000554;10.427075562998652;10.208101913995051;10.902878083004907;;10.900846290001937;;;;;;;;;;;;0.2155888359993696;0.2271337199999834;0.1918683830008376;0.117254099001002;0.0529642010005773;;0.1837892260009539;;;;;;;;;;;38204.0;474.0;474.0
49;49;050_7c5b026c.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/050_7c5b026c.jpg;;0.4495792669986258;0.3984559790042112;0.3293786529975477;0.2194698500024969;0.1730032359992037;;0.4138735809974605;;;0.3289266510037123;0.3181687589967623;0.2663832159960293;0.2074266790004912;0.1379591660006554;;0.3029428910012939;;;;;;;;;;;;1.7352642699988792;1.5241359989959165;1.6138268729991978;1.4267013770004269;1.6379533729996183;;1.4951011709999875;;;13.23343522399955;14.253018164999958;12.910348090998014;13.506658361002335;12.622255148002296;;12.906852908003202;;;;;;;;;;;;0.2082954979996429;0.2371265809997567;0.1931833120033843;0.1213580490002641;0.0717549490000237;;0.2119360599972424;;;;;;;;;;;37843.0;474.0;592.0
50;50;051_268fdfd7.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/051_268fdfd7.jpg;;0.4530009719965164;0.4022932259977096;0.3533870829996886;0.2053381170044304;0.1625531210011104;;0.4744703289979952;;;0.4697654399933526;0.3284403439974994;0.5073349770027562;0.2419194930043886;0.1417931049945764;;0.3326793369997176;;;;;;;;;;;;1.7240458509986638;1.8937016120034968;1.7878783039996051;1.542414983996423;1.744490388999111;;1.956727612996474;;;11.827651589999732;11.85303567599476;12.476844074000836;11.578959958998894;12.572792970997398;;12.66275894199498;;;;;;;;;;;;0.195829798001796;0.2097653149976395;0.1908580169983906;0.103575187997194;0.0603252020009676;;0.1842115969993756;;;;;;;;;;;39456.0;474.0;544.0
51;51;052_6db5f5bf.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/052_6db5f5bf.jpg;;0.4034467870005755;0.3882563710067188;0.3172524519977742;0.2043633789944579;0.1547829830014961;;0.5835390200008987;;;0.3612429450004129;0.303781702001288;0.3829943710006773;0.186725376996037;0.104180157999508;;0.2913544900002307;;;;;;;;;;;;1.7997912599967094;1.9303097180018085;1.8323708999960215;1.5204028880034457;1.6386947600040005;;2.052774315998249;;;13.699974600000132;12.47409128000436;12.63895845299703;12.592005542006518;12.665000911998504;;12.45316712299973;;;;;;;;;;;;0.1992744570015929;0.2324148640036583;0.1925262669974472;0.1082850399980088;0.0609029539991752;;0.188077360005991;;;;;;;;;;;36932.0;474.0;580.0
52;52;053_05c78fa1.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/053_05c78fa1.jpg;;0.3816014449985232;0.3936369750008452;0.3215715439946507;0.1995224170022993;0.1569470800022827;;0.3845753819987294;;;0.5039585960039403;0.2860642110026674;0.3065256959962426;0.24080798200157;0.1096137839995208;;0.2830958199992892;;;;;;;;;;;;1.8106332330062287;1.524640826995892;1.718895526995766;1.357705098002043;1.9099288979996345;;1.5211663369991584;;;10.556890823994763;10.512923059999594;10.339785436000966;10.336753263996798;10.616331370001715;;10.436185091995869;;;;;;;;;;;;0.1986369070000364;0.2275916579965269;0.190235419999226;0.1108655699936207;0.0651134799991268;;0.200654749001842;;;;;;;;;;;39966.0;474.0;474.0
53;53;054_7ba62f81.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/054_7ba62f81.jpg;;0.4077190840034745;0.4373681630022474;0.3171750039982726;0.2201339099992765;0.1428362919978099;;0.3978066999989096;;;0.4855099970009178;0.303853370998695;0.3205676669967943;0.1645427420007763;0.1087747240017051;;0.3424732019993826;;;;;;;;;;;;1.488543822997599;1.5321693400037475;1.495131832001789;1.49958422799682;1.807884556998033;;1.511240847001318;;;10.759729607001644;10.347143838000193;10.890542270004516;10.248475035994488;10.253330804000145;;10.430118103002314;;;;;;;;;;;;0.2221994249994168;0.2147850669934996;0.2013620910001918;0.1323107220014208;0.0695170519975363;;0.2131801849973271;;;;;;;;;;;36734.0;474.0;474.0
