;filename;relative_path;GPU_opencv_Dlib;GPU_opencv_Facenet512;GPU_opencv_Facenet;GPU_opencv_ArcFace;GPU_opencv_OpenFace;GPU_opencv_DeepID;GPU_opencv_DeepFace;GPU_opencv_GhostFaceNet;GPU_opencv_sFace;GPU_ssd_Dlib;GPU_ssd_Facenet512;GPU_ssd_Facenet;GPU_ssd_ArcFace;GPU_ssd_OpenFace;GPU_ssd_DeepID;GPU_ssd_DeepFace;GPU_ssd_GhostFaceNet;GPU_ssd_sFace;GPU_dlib_Dlib;GPU_dlib_Facenet512;GPU_dlib_Facenet;GPU_dlib_ArcFace;GPU_dlib_OpenFace;GPU_dlib_DeepID;GPU_dlib_DeepFace;GPU_dlib_GhostFaceNet;GPU_dlib_sFace;GPU_mtcnn_Dlib;GPU_mtcnn_Facenet512;GPU_mtcnn_Facenet;GPU_mtcnn_ArcFace;GPU_mtcnn_OpenFace;GPU_mtcnn_DeepID;GPU_mtcnn_DeepFace;GPU_mtcnn_GhostFaceNet;GPU_mtcnn_sFace;GPU_retinaface_Dlib;GPU_retinaface_Facenet512;GPU_retinaface_Facenet;GPU_retinaface_ArcFace;GPU_retinaface_OpenFace;GPU_retinaface_DeepID;GPU_retinaface_DeepFace;GPU_retinaface_GhostFaceNet;GPU_retinaface_sFace;GPU_yolov8_Dlib;GPU_yolov8_Facenet512;GPU_yolov8_Facenet;GPU_yolov8_ArcFace;GPU_yolov8_OpenFace;GPU_yolov8_DeepID;GPU_yolov8_DeepFace;GPU_yolov8_GhostFaceNet;GPU_yolov8_sFace;GPU_yunet_Dlib;GPU_yunet_Facenet512;GPU_yunet_Facenet;GPU_yunet_ArcFace;GPU_yunet_OpenFace;GPU_yunet_DeepID;GPU_yunet_DeepFace;GPU_yunet_GhostFaceNet;GPU_yunet_sFace;GPU_fastmtcnn_Dlib;GPU_fastmtcnn_Facenet512;GPU_fastmtcnn_Facenet;GPU_fastmtcnn_ArcFace;GPU_fastmtcnn_OpenFace;GPU_fastmtcnn_DeepID;GPU_fastmtcnn_DeepFace;GPU_fastmtcnn_GhostFaceNet;GPU_fastmtcnn_sFace
13;014_0d29db88.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/014_0d29db88.jpg;;0.37696727299953636;0.3915496420013369;0.21094682900002226;0.2036128359995928;0.09510298900022462;;0.3460550760009937;;;0.1990498650011432;0.20759575000010955;0.12563081499865802;0.10955034400103614;0.06694412499928148;;0.18668199899911997;;;;;;;;;;;;3.5686417570013873;0.9513563979999162;0.9497468010013108;1.0682948429985117;1.0267407070004992;;1.1747046779983066;;;2.5044603669994103;0.23730382400026429;0.19116003999988607;0.16730749399903289;0.1173665610003809;;0.223055051999836;;;;;;;;;;;;0.16961942499983707;0.17151943900171318;0.12654689100054384;0.09835842400025285;0.06659636400036106;;0.14184460599972226;;;;;;;;;;
14;015_8bac79b5.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/015_8bac79b5.jpg;;0.24748440500115976;0.2644819360011752;0.16091931099981593;0.1557434110000031;0.10221268100031011;;0.22340835399882053;;;0.19974940899919602;0.2093906500012963;0.11909142799959227;0.1201259850004135;0.07522707099997206;;0.16695369300032326;;;;;;;;;;;;2.700246870999763;1.0311461360015528;1.0009943679997377;1.0313724940006068;0.9771648120004102;;1.2026571339993097;;;1.6686439489985787;0.2532447930007038;0.18709237299844972;0.17956213900106377;0.12395865899998171;;0.22892089599918108;;;;;;;;;;;;0.1681844499998988;0.1713761949995387;0.09981140699892421;0.08532665200073097;0.04895800499980396;;0.14776598200114677;;;;;;;;;;
15;016_8945d6ca.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/016_8945d6ca.jpg;;0.26933190999989165;0.23202912600027048;0.14864450300046883;0.1439187440009846;0.1002736989994446;;0.20695974500085867;;;0.1887087570012227;0.20114221800031373;0.1349375930003589;0.11941375899914419;0.06995127600021078;;0.19922496199978923;;;;;;;;;;;;3.7228338469994924;0.9903384909994202;0.9768830510001862;1.101379226998688;1.0887233590001415;;1.1192138490005163;;;1.6548236300004646;0.24558128400167334;0.18849409100039338;0.17349531800027762;0.12661005200061481;;0.2409047900000587;;;;;;;;;;;;0.16145720399981656;0.16709557400099584;0.10202624700104934;0.08556530900023063;0.045117673000277136;;0.1672221390017512;;;;;;;;;;
16;017_e28ea9d4.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/017_e28ea9d4.jpg;;0.24927500099875033;0.253223388999686;0.16612801199880778;0.15416906100108463;0.10961187000066275;;0.22411283799920056;;;0.19974328600073932;0.21815476700066938;0.1350589300000138;0.12157542400018428;0.07600357699993765;;0.21523447099934856;;;;;;;;;;;;1.4099904419999802;1.0591139429998293;0.9475280570004543;1.030065573999309;1.0044546089993673;;1.1989499620012793;;;0.23987732399837114;0.24157696799920814;0.1899749399999564;0.18376731799980917;0.1240095189987187;;0.2306269840009918;;;;;;;;;;;;0.1629496139994444;0.17456841700004588;0.08888365399980103;0.0701727559990104;0.04335192000144161;;0.14662433000012243;;;;;;;;;;
17;018_fcafe1a8.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/018_fcafe1a8.jpg;;0.21934114400028193;0.22746491200086894;0.1334197780015529;0.13094706700030656;0.07486034300018218;;0.18873439600065467;;;0.19214641799953824;0.19087920600031794;0.11308254199866496;0.09443443500094872;0.05622032699830015;;0.1644583959987358;;;;;;;;;;;;1.1292024630001833;0.9489096670004074;0.960576368999682;1.0502639320002345;0.9856549280011677;;1.0947261580004124;;;0.22965792399918428;0.224696106999545;0.16055213500112586;0.15389272100037488;0.11057448300016404;;0.21249724000153947;;;;;;;;;;;;0.17112411400012206;0.195684980999431;0.09345785199911916;0.08525518799979181;0.051974635000078706;;0.18296810100036964;;;;;;;;;;
18;019_57ab290d.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/019_57ab290d.jpg;;0.25042921699969156;0.233716935999837;0.15766982700006338;0.14373264300047595;0.09188586699929147;;0.21042074099932506;;;0.18867850399874442;0.1758748240008572;0.11498096400100621;0.11738464900008694;0.06078163100028178;;0.18748749699989276;;;;;;;;;;;;1.573013526000068;1.0496830249994673;1.0397180070012837;1.0685346099999151;1.0351897030013788;;1.275217196000085;;;0.24433141999907093;0.26186854699881223;0.19902487400031532;0.1740676129993517;0.12800360799883492;;0.2335182659990096;;;;;;;;;;;;0.1955741419988044;0.1823838150012307;0.10225925800114055;0.07578728800035606;0.035460027000226546;;0.1744231390002824;;;;;;;;;;
19;020_4c4b655f.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/020_4c4b655f.jpg;;0.27081427200027974;0.2580529970000498;0.17694494299939834;0.15749335800137487;0.10363042800054245;;0.21548600800088025;;;0.18958881300022767;0.19566419200054952;0.12158698900020681;0.10159648199987714;0.06858189599915931;;0.18075627200050803;;;;;;;;;;;;1.311129042000175;0.9915787109985104;1.0017433579996577;1.0769377349988645;1.0166157960011333;;1.161820119999902;;;0.2386692049985868;0.2558389750010974;0.19309948599948257;0.18221824200008996;0.12139327700060676;;0.23460868400070467;;;;;;;;;;;;0.19762670299860474;0.16309020500011684;0.10915308000039659;0.07865034399947035;0.041424646999075776;;0.13802556900009222;;;;;;;;;;
20;021_6e419870.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/021_6e419870.jpg;;0.21694451099938306;0.221275603000322;0.13083302499944693;0.12863973200001055;0.07886065200000303;;0.19037941199894703;;;0.18390869300128543;0.19819673099846113;0.10265494700070121;0.09109375700063538;0.06516182100131118;;0.1779044340000837;;;;;;;;;;;;2.8629120989990042;1.085612229000617;0.9738946500001475;1.0267997039991315;1.033169813999848;;1.2135610120003548;;;2.1431860870015953;0.2429639349993522;0.18059217100017122;0.18413778700050898;0.1250488569985464;;0.22962108700085082;;;;;;;;;;;;0.1699636779994762;0.1583102719996532;0.0909997309991013;0.08888767899952654;0.048278969999955734;;0.16578036899954895;;;;;;;;;;
21;022_b497b92e.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/022_b497b92e.jpg;;0.2470111229995382;0.2601217239989637;0.17132365599900368;0.16169169600107125;0.10986968299948785;;0.21446379200097;;;0.20753640300063125;0.23315963499953796;0.12946534200091264;0.12381397100034519;0.08530125399920507;;0.19320720299947425;;;;;;;;;;;;2.527373216998967;0.9663173620010639;0.96284846799972;0.9936845089996496;0.9940500179982337;;1.2028743200007739;;;2.1817908530010754;0.2518237069998577;0.16698746400106756;0.16299095699832833;0.11706313200011209;;0.21838602699972398;;;;;;;;;;;;0.21600921699973696;0.19532840699866938;0.12183740299951751;0.08792949700000463;0.04879996599993319;;0.1913282990008156;;;;;;;;;;
22;023_7781dd1c.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/023_7781dd1c.jpg;;0.23592007700062823;0.2519473869997455;0.1494056730007287;0.14648864199989475;0.08976591099963116;;0.22049353199872712;;;0.17970527000034053;0.24559112899987667;0.1081215300000622;0.11650583899972844;0.05697281200082216;;0.17929513800118002;;;;;;;;;;;;1.4549604719995841;1.020031295998706;1.0082139160003862;1.0032615149993944;0.9903789140007575;;1.1468410150009731;;;0.24379578200023388;0.2530045350013097;0.1700305410013243;0.167345073999968;0.12376032399879477;;0.2249400840009912;;;;;;;;;;;;0.20214263900015794;0.18300073799946404;0.09741345400107093;0.08634273200004827;0.05350496899882273;;0.14507297099953576;;;;;;;;;;
